date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:45:29	32230/32230	---M--	200	added ('OK')	image/jpeg	etag:CK7z4Y688+oCEAE=	https://images.squarespace-cdn.com/content/v1/5704ec402fe131860c2138f3/1596060336296-B5E2R1T8REEMPRET1C2Y/ke17ZwdGBToddI8pDm48kJKo3YTR7zgUvInmXMbZ6zZ7gQa3H78H3Y0txjaiv_0fDoOvxcdMmMKkDsyUqMSsMWxHk725yiiHCCLfrh8O1z4YTzHvnKhyp6Da-NYroOW3ZGjoBKy3azqku80C789l0geeCvn1f36QDdcifB7yxGjTk-SMFplgtEhJ5kBshkhu5q5viBDDnY2i_eu2ZnquSA/AIP_0824j+copy.jpg?format=100w	C:/My%20Web%20Sites/art/images.squarespace-cdn.com/content/v1/5704ec402fe131860c2138f3/1596060336296-B5E2R1T8REEMPRET1C2Y/ke17ZwdGBToddI8pDm48kJKo3YTR7zgUvInmXMbZ6zZ7gQa/AIP_0824j+copyfc89.jpg	(from https://www.ahamibeleme.com/)
11:45:29	2150/2150	---M--	200	added ('OK')	image/jpeg	etag:CIWr8p7hkusCEAE=	https://images.squarespace-cdn.com/content/v1/5704ec402fe131860c2138f3/1591353058439-LE9XWAYW16W3Q530I2FQ/ke17ZwdGBToddI8pDm48kHH9S2ID7_bpupQnTdrPcoF7gQa3H78H3Y0txjaiv_0fDoOvxcdMmMKkDsyUqMSsMWxHk725yiiHCCLfrh8O1z4YTzHvnKhyp6Da-NYroOW3ZGjoBKy3azqku80C789l0nQwvinDXPV4EYh2MRzm-RRB5rUELEv7EY2n0AZOrEupxpSyqbqKSgmzcCPWV5WMiQ/AIP_4932-2.jpeg?format=100w	C:/My%20Web%20Sites/art/images.squarespace-cdn.com/content/v1/5704ec402fe131860c2138f3/1591353058439-LE9XWAYW16W3Q530I2FQ/ke17ZwdGBToddI8pDm48kHH9S2ID7_bpupQnTdrPcoF7gQa/AIP_4932-2fc89.jpg	(from https://www.ahamibeleme.com/)
11:45:30	3056/3056	---M--	200	added ('OK')	image/jpeg	etag:CPie78y/8ewCEAE=	https://images.squarespace-cdn.com/content/v1/5704ec402fe131860c2138f3/1604788650543-KWJ5VPSWKT2WQVRJVY74/ke17ZwdGBToddI8pDm48kOeC2_vIwtkNO4KLfB1JIsJ7gQa3H78H3Y0txjaiv_0fDoOvxcdMmMKkDsyUqMSsMWxHk725yiiHCCLfrh8O1z5QPOohDIaIeljMHgDF5CVlOqpeNLcJ80NK65_fV7S1UedT6MCuDrG0_6iPwXLGF1669zXNhvZ0Gt3DqtjtSHkNlcTmcwU-Ed_fLjLxuPb0KQ/AIP_8043a.jpeg?format=100w	C:/My%20Web%20Sites/art/images.squarespace-cdn.com/content/v1/5704ec402fe131860c2138f3/1604788650543-KWJ5VPSWKT2WQVRJVY74/ke17ZwdGBToddI8pDm48kOeC2_vIwtkNO4KLfB1JIsJ7gQa/AIP_8043afc89.jpg	(from https://www.ahamibeleme.com/)
11:45:30	3329/3329	---M--	200	added ('OK')	image/jpeg	etag:CJDuvZPhkusCEAE=	https://images.squarespace-cdn.com/content/v1/5704ec402fe131860c2138f3/1579598202757-B3GY1TY7HS7SWR8UTWJ7/ke17ZwdGBToddI8pDm48kAhwi97m0KZGTu_LYC9sSAUUqsxRUqqbr1mOJYKfIPR7LoDQ9mXPOjoJoqy81S2I8N_N4V1vUb5AoIIIbLZhVYxCRW4BPu10St3TBAUQYVKcjJvl9PRcfbh5zwCmLPFYi2LE_UuuSTAgDhRQCuTvX-F140UFFaFU4qzK5_2t1Bxr/72603529_1245603248955201_6435978374342638341_n.jpg?format=100w	C:/My%20Web%20Sites/art/images.squarespace-cdn.com/content/v1/5704ec402fe131860c2138f3/1579598202757-B3GY1TY7HS7SWR8UTWJ7/ke17ZwdGBToddI8pDm48kAhwi97m0KZGTu_LYC9sSAUUqsx/72603529_1245603248955201_6435978374342638341_nfc89.jpg	(from https://www.ahamibeleme.com/)
11:45:30	2488/2488	---M--	200	added ('OK')	image/jpeg	etag:CLPFmdCuy+4CEAE=	https://images.squarespace-cdn.com/content/v1/5704ec402fe131860c2138f3/1612274518197-U5TU4LYRLM4PEGT7QZHV/ke17ZwdGBToddI8pDm48kAvkKdAuTTT7OFOYkWZhr3p7gQa3H78H3Y0txjaiv_0fDoOvxcdMmMKkDsyUqMSsMWxHk725yiiHCCLfrh8O1z5QHyNOqBUUEtDDsRWrJLTmQPoRzxSr1hzN-vPBHt7YyIk82MSSgWZXZ_Ry1JpoYv9aQwbzb-OhQfiOMfhkDXAq/3875BD30-C8F8-4FC5-8114-918BDE125123.jpeg?format=100w	C:/My%20Web%20Sites/art/images.squarespace-cdn.com/content/v1/5704ec402fe131860c2138f3/1612274518197-U5TU4LYRLM4PEGT7QZHV/ke17ZwdGBToddI8pDm48kAvkKdAuTTT7OFOYkWZhr3p7gQa/3875BD30-C8F8-4FC5-8114-918BDE125123fc89.jpg	(from https://www.ahamibeleme.com/)
11:45:31	29750/29750	---M--	200	added ('OK')	image/jpeg	etag:CPfPp/PgkusCEAE=	https://images.squarespace-cdn.com/content/v1/5704ec402fe131860c2138f3/1591352345134-LH5078FJJK031FHKPJ22/ke17ZwdGBToddI8pDm48kMXRibDYMhUiookWqwUxEZ97gQa3H78H3Y0txjaiv_0fDoOvxcdMmMKkDsyUqMSsMWxHk725yiiHCCLfrh8O1z4YTzHvnKhyp6Da-NYroOW3ZGjoBKy3azqku80C789l0luUmcNM2NMBIHLdYyXL-Jww_XBra4mrrAHD6FMA3bNKOBm5vyMDUBjVQdcIrt03OQ/AIP_8411A.jpg?format=100w	C:/My%20Web%20Sites/art/images.squarespace-cdn.com/content/v1/5704ec402fe131860c2138f3/1591352345134-LH5078FJJK031FHKPJ22/ke17ZwdGBToddI8pDm48kMXRibDYMhUiookWqwUxEZ97gQa/AIP_8411Afc89.jpg	(from https://www.ahamibeleme.com/)
11:45:31	3897/3897	---M--	200	added ('OK')	image/jpeg	etag:COrDi4nhkusCEAE=	https://images.squarespace-cdn.com/content/v1/5704ec402fe131860c2138f3/1591354438120-SPZS9398XRVTMC9ESUR4/ke17ZwdGBToddI8pDm48kOeC2_vIwtkNO4KLfB1JIsJ7gQa3H78H3Y0txjaiv_0fDoOvxcdMmMKkDsyUqMSsMWxHk725yiiHCCLfrh8O1z5QPOohDIaIeljMHgDF5CVlOqpeNLcJ80NK65_fV7S1UedT6MCuDrG0_6iPwXLGF1669zXNhvZ0Gt3DqtjtSHkNlcTmcwU-Ed_fLjLxuPb0KQ/AIP_0393.jpeg?format=100w	C:/My%20Web%20Sites/art/images.squarespace-cdn.com/content/v1/5704ec402fe131860c2138f3/1591354438120-SPZS9398XRVTMC9ESUR4/ke17ZwdGBToddI8pDm48kOeC2_vIwtkNO4KLfB1JIsJ7gQa/AIP_0393fc89.jpg	(from https://www.ahamibeleme.com/)
11:45:32	2532/2532	---M--	200	added ('OK')	image/jpeg	etag:CLOuv/vgkusCEAE=	https://images.squarespace-cdn.com/content/v1/5704ec402fe131860c2138f3/1591354624442-2TZR22IOQMBPRFNLZBW8/ke17ZwdGBToddI8pDm48kHH9S2ID7_bpupQnTdrPcoF7gQa3H78H3Y0txjaiv_0fDoOvxcdMmMKkDsyUqMSsMWxHk725yiiHCCLfrh8O1z4YTzHvnKhyp6Da-NYroOW3ZGjoBKy3azqku80C789l0nQwvinDXPV4EYh2MRzm-RRB5rUELEv7EY2n0AZOrEupxpSyqbqKSgmzcCPWV5WMiQ/AIP_7582n.jpeg?format=100w	C:/My%20Web%20Sites/art/images.squarespace-cdn.com/content/v1/5704ec402fe131860c2138f3/1591354624442-2TZR22IOQMBPRFNLZBW8/ke17ZwdGBToddI8pDm48kHH9S2ID7_bpupQnTdrPcoF7gQa/AIP_7582nfc89.jpg	(from https://www.ahamibeleme.com/)
11:45:32	29498/29498	---M--	200	added ('OK')	image/jpeg	etag:CMCzlZu88+oCEAE=	https://images.squarespace-cdn.com/content/v1/5704ec402fe131860c2138f3/1596060364047-74PEMUAD0D088T23SLF8/ke17ZwdGBToddI8pDm48kLkXF2pIyv_F2eUT9F60jBl7gQa3H78H3Y0txjaiv_0fDoOvxcdMmMKkDsyUqMSsMWxHk725yiiHCCLfrh8O1z4YTzHvnKhyp6Da-NYroOW3ZGjoBKy3azqku80C789l0iyqMbMesKd95J-X4EagrgU9L3Sa3U8cogeb0tjXbfawd0urKshkc5MgdBeJmALQKw/AIP_9116+copy.jpg?format=100w	C:/My%20Web%20Sites/art/images.squarespace-cdn.com/content/v1/5704ec402fe131860c2138f3/1596060364047-74PEMUAD0D088T23SLF8/ke17ZwdGBToddI8pDm48kLkXF2pIyv_F2eUT9F60jBl7gQa/AIP_9116+copyfc89.jpg	(from https://www.ahamibeleme.com/)
11:45:32	26772/26772	---M--	200	added ('OK')	image/jpeg	etag:CIm/urO88+oCEAE=	https://images.squarespace-cdn.com/content/v1/5704ec402fe131860c2138f3/1596060414538-C4Q18DKNQ7L2LOFJF8BG/ke17ZwdGBToddI8pDm48kJKo3YTR7zgUvInmXMbZ6zZ7gQa3H78H3Y0txjaiv_0fDoOvxcdMmMKkDsyUqMSsMWxHk725yiiHCCLfrh8O1z4YTzHvnKhyp6Da-NYroOW3ZGjoBKy3azqku80C789l0geeCvn1f36QDdcifB7yxGjTk-SMFplgtEhJ5kBshkhu5q5viBDDnY2i_eu2ZnquSA/AIP_9799.jpg?format=100w	C:/My%20Web%20Sites/art/images.squarespace-cdn.com/content/v1/5704ec402fe131860c2138f3/1596060414538-C4Q18DKNQ7L2LOFJF8BG/ke17ZwdGBToddI8pDm48kJKo3YTR7zgUvInmXMbZ6zZ7gQa/AIP_9799fc89.jpg	(from https://www.ahamibeleme.com/)
